Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
MS-D06C-03-TC,2016-07-16 10:00:00,0.001,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-18-TC,2016-07-16 10:00:00,-0.001,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-04-TC,2016-07-16 10:00:00,0.002,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-08-TC,2016-07-16 10:00:00,-0.044,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-08-TC,2016-07-16 10:00:00,-0.08,Recalque,m,normal
MS-D06C-03-TC,2016-07-16 10:00:00,0.104,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-03-TC,2016-07-16 10:00:00,-0.057,Recalque,m,normal
MS-D06C-04-TC,2016-07-16 10:00:00,0.076,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-01-TC,2016-07-16 10:00:00,0.027,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-01-TC,2016-07-16 10:00:00,-0.027,Recalque,m,normal
MS-D06C-01-TC,2016-07-16 10:00:00,0.009,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-05-TC,2016-07-16 10:00:00,0.009,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-07-TC,2016-07-16 10:00:00,-0.004,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-07-TC,2016-07-16 10:00:00,0.059,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-18-TC,2016-07-16 10:00:00,-0.026,Recalque,m,normal
MS-D06C-18-TC,2016-07-16 10:00:00,0.0,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-07-TC,2016-07-16 10:00:00,-0.09,Recalque,m,normal
MS-D06C-08-TC,2016-07-16 10:00:00,-0.031,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-02-TC,2016-07-16 10:00:00,-0.014,Recalque,m,normal
MS-D06C-02-TC,2016-07-16 10:00:00,0.031,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-06-TC,2016-07-16 10:00:00,-0.024,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-02-TC,2016-07-16 10:00:00,0.026,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-04-TC,2016-07-16 10:00:00,-0.071,Recalque,m,normal
MS-D06C-06-TC,2016-07-16 10:00:00,-0.088,Recalque,m,normal
MS-D06C-06-TC,2016-07-16 10:00:00,0.035,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-05-TC,2016-07-16 10:00:00,-0.033,Recalque,m,normal
MS-D06C-05-TC,2016-07-16 10:00:00,0.076,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MV-D06C-03,2016-07-18 10:00:00,5.73,Vazão,l/s,normal
MV-D06C-01,2016-07-18 10:00:00,0.00355,Vazão,m3/s,normal
MV-D06C-01,2016-07-18 10:00:00,3.55,Vazão,l/s,normal
MV-D06C-03,2016-07-18 10:00:00,0.00573,Vazão,m3/s,normal
MV-D06C-04,2016-07-18 10:00:00,0.25,Vazão,l/s,normal
MV-D06C-04,2016-07-18 10:00:00,0.00025,Vazão,m3/s,normal
MV-D06C-03,2016-07-18 10:00:00,343.61,Vazão,l/min,normal
MV-D06C-01,2016-07-18 10:00:00,212.87,Vazão,l/min,normal
MV-D06C-04,2016-07-18 10:00:00,14.82,Vazão,l/min,normal
MNA-SM-7534,2016-07-18 13:50:00,102.5,Cota do NA,m,normal
MNA-SM-7538 (I),2016-07-18 13:50:00,85.11,Cota do NA,m,normal
MNA-SM-7535 (S),2016-07-18 13:50:00,90.69,Cota do NA,m,normal
MNA-SM-7538 (S),2016-07-18 13:50:00,101.18,Cota do NA,m,normal
MNA-SM-7502A (S),2016-07-18 13:50:00,128.64,Cota do NA,m,normal
MNA-SM-7537 (S),2016-07-18 13:50:00,131.63,Cota do NA,m,normal
MNA-SM-7535 (I),2016-07-18 13:50:00,84.78,Cota do NA,m,normal
MNA-SM-7531,2016-07-18 13:50:00,60.73,Cota do NA,m,normal
MNA-SM-7500A (I),2016-07-18 13:50:00,76.82,Cota do NA,m,normal
MNA-SM-7533,2016-07-18 13:50:00,60.58,Cota do NA,m,normal
MNA-SM-7537 (I),2016-07-18 13:50:00,74.22,Cota do NA,m,normal
MNA-SM-7539 (S),2016-07-18 13:50:00,100.4,Cota do NA,m,normal
MNA-SM-7502A (I),2016-07-18 13:50:00,77.4,Cota do NA,m,normal
MNA-SM-7539 (I),2016-07-18 13:50:00,94.3,Cota do NA,m,normal
MNA-SM-7500A (S),2016-07-18 13:50:00,91.27,Cota do NA,m,normal
MNA-SM-7540 (I),2016-07-18 15:00:00,70.89,Cota do NA,m,normal
MNA-SM-7540 (S),2016-07-18 15:00:00,129.38,Cota do NA,m,normal
MNA-SM-7542 (I),2016-07-18 15:00:00,64.95,Cota do NA,m,normal
MNA-SM-7541 (I),2016-07-18 15:00:00,91.88,Cota do NA,m,normal
MNA-SM-7542 (S),2016-07-18 15:00:00,67.47,Cota do NA,m,normal
MNA-SM-7541 (S),2016-07-18 15:00:00,92.83,Cota do NA,m,normal
PZ-D06C-24,2016-07-19 07:30:00,50.83,Cota Piezométrica,m,normal
PZ-D06C-17,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2016-07-19 07:30:00,49.76,Cota Piezométrica,m,normal
PZ-D06C-24,2016-07-19 07:30:00,7.83,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2016-07-19 07:30:00,50.78,Cota Piezométrica,m,normal
PZ-D06C-14,2016-07-19 07:30:00,38.17,Cota Piezométrica,m,normal
PZ-D06C-01,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2016-07-19 07:30:00,23.15,Carga Piezométrica,m.c.a,normal
PZ-D06C-29,2016-07-19 07:30:00,49.52,Cota Piezométrica,m,normal
PZ-D06C-02,2016-07-19 07:30:00,85.18,Cota Piezométrica,m,normal
PZ-D06C-22,2016-07-19 07:30:00,64.67,Cota Piezométrica,m,normal
MV-D06C-01,2016-07-19 07:30:00,3.55,Vazão,l/s,normal
MV-D06C-01,2016-07-19 07:30:00,0.00355,Vazão,m3/s,normal
PZ-D06C-04,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2016-07-19 07:30:00,55.16,Cota Piezométrica,m,normal
MV-D06C-01,2016-07-19 07:30:00,212.87,Vazão,l/min,normal
PZ-D06C-04,2016-07-19 07:30:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-05,2016-07-19 07:30:00,13.6,Carga Piezométrica,m.c.a,normal
PZ-D06C-05,2016-07-19 07:30:00,63.87,Cota Piezométrica,m,normal
PZ-D06C-09,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2016-07-19 07:30:00,10.25,Carga Piezométrica,m.c.a,normal
PZ-D06C-09,2016-07-19 07:30:00,45.91,Cota Piezométrica,m,normal
PZ-D06C-08,2016-07-19 07:30:00,59.19,Cota Piezométrica,m,normal
MV-D06C-04,2016-07-19 07:30:00,0.23,Vazão,l/s,normal
MV-D06C-03,2016-07-19 07:30:00,5.73,Vazão,l/s,normal
MV-D06C-04,2016-07-19 07:30:00,0.00023,Vazão,m3/s,normal
PZ-D06C-20,2016-07-19 07:30:00,10.91,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2016-07-19 07:30:00,7.87,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2016-07-19 07:30:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-12,2016-07-19 07:30:00,15.01,Carga Piezométrica,m.c.a,normal
PZ-D06C-12,2016-07-19 07:30:00,46.67,Cota Piezométrica,m,normal
PZ-D06C-25,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-25,2016-07-19 07:30:00,61.0,Cota Piezométrica,m,normal
MV-D06C-03,2016-07-19 07:30:00,0.00573,Vazão,m3/s,normal
PZ-D06C-26,2016-07-19 07:30:00,4.73,Carga Piezométrica,m.c.a,normal
PZ-D06C-03,2016-07-19 07:30:00,81.9,Cota Piezométrica,m,normal
PZ-D06C-16,2016-07-19 07:30:00,7.95,Carga Piezométrica,m.c.a,normal
PZ-D06C-03,2016-07-19 07:30:00,7.01,Carga Piezométrica,m.c.a,normal
PZ-D06C-13,2016-07-19 07:30:00,39.37,Cota Piezométrica,m,normal
PZ-D06C-13,2016-07-19 07:30:00,9.79,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2016-07-19 07:30:00,9.35,Carga Piezométrica,m.c.a,normal
PZ-D06C-22,2016-07-19 07:30:00,8.87,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2016-07-19 07:30:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-11,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-26,2016-07-19 07:30:00,52.61,Cota Piezométrica,m,normal
MV-D06C-03,2016-07-19 07:30:00,343.61,Vazão,l/min,normal
PZ-D06C-21,2016-07-19 07:30:00,77.25,Cota Piezométrica,m,normal
PZ-D06C-15,2016-07-19 07:30:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-08,2016-07-19 07:30:00,9.3,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2016-07-19 07:30:00,11.39,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2016-07-19 07:30:00,61.23,Cota Piezométrica,m,normal
PZ-D06C-06,2016-07-19 07:30:00,0.59,Carga Piezométrica,m.c.a,normal
PZ-D06C-06,2016-07-19 07:30:00,60.31,Cota Piezométrica,m,normal
PZ-D06C-29,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
MV-D06C-04,2016-07-19 07:30:00,13.66,Vazão,l/min,normal
PZ-D06C-15,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2016-07-19 07:30:00,61.91,Cota Piezométrica,m,normal
PZ-D06C-19,2016-07-19 07:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2016-07-19 07:30:00,12.09,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2016-07-19 07:30:00,83.1,Cota Piezométrica,m,normal
PZ-D06C-16,2016-07-19 07:30:00,53.05,Cota Piezométrica,m,normal
PZ-D06C-19,2016-07-19 07:30:00,45.25,Cota Piezométrica,m,normal
PZ-D06C-27,2016-07-19 07:30:00,12.24,Carga Piezométrica,m.c.a,normal
PZ-D06C-21,2016-07-19 07:30:00,12.3,Carga Piezométrica,m.c.a,normal
PZ-D06C-27,2016-07-19 07:30:00,44.17,Cota Piezométrica,m,normal
MV-D06C-04,2016-07-20 10:22:00,0.00023,Vazão,m3/s,normal
MV-D06C-01,2016-07-20 10:22:00,3.55,Vazão,l/s,normal
MV-D06C-03,2016-07-20 10:22:00,351.55,Vazão,l/min,normal
MV-D06C-04,2016-07-20 10:22:00,13.66,Vazão,l/min,normal
MV-D06C-04,2016-07-20 10:22:00,0.23,Vazão,l/s,normal
MV-D06C-03,2016-07-20 10:22:00,0.00586,Vazão,m3/s,normal
MV-D06C-01,2016-07-20 10:22:00,212.87,Vazão,l/min,normal
MV-D06C-03,2016-07-20 10:22:00,5.86,Vazão,l/s,normal
MV-D06C-01,2016-07-20 10:22:00,0.00355,Vazão,m3/s,normal
MS-D06C-04-TC,2016-07-21 10:00:00,0.003,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-04-TC,2016-07-21 10:00:00,0.081,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-04-TC,2016-07-21 10:00:00,-0.072,Recalque,m,normal
MS-D06C-07-TC,2016-07-21 10:00:00,-0.097,Recalque,m,normal
MS-D06C-06-TC,2016-07-21 10:00:00,0.026,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-07-TC,2016-07-21 10:00:00,0.069,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-03-TC,2016-07-21 10:00:00,-0.062,Recalque,m,normal
MS-D06C-03-TC,2016-07-21 10:00:00,0.112,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-03-TC,2016-07-21 10:00:00,0.005,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-08-TC,2016-07-21 10:00:00,-0.088,Recalque,m,normal
MS-D06C-07-TC,2016-07-21 10:00:00,-0.004,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-06-TC,2016-07-21 10:00:00,-0.088,Recalque,m,normal
MS-D06C-05-TC,2016-07-21 10:00:00,0.009,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-06-TC,2016-07-21 10:00:00,-0.019,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-08-TC,2016-07-21 10:00:00,-0.036,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-18-TC,2016-07-21 10:00:00,0.001,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-01-TC,2016-07-21 10:00:00,0.02,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-05-TC,2016-07-21 10:00:00,0.077,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-01-TC,2016-07-21 10:00:00,-0.031,Recalque,m,normal
MS-D06C-01-TC,2016-07-21 10:00:00,0.006,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-18-TC,2016-07-21 10:00:00,-0.026,Recalque,m,normal
MS-D06C-18-TC,2016-07-21 10:00:00,0.006,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-02-TC,2016-07-21 10:00:00,0.026,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-D06C-02-TC,2016-07-21 10:00:00,0.029,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-02-TC,2016-07-21 10:00:00,-0.015,Recalque,m,normal
MS-D06C-08-TC,2016-07-21 10:00:00,-0.039,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-D06C-05-TC,2016-07-21 10:00:00,-0.039,Recalque,m,normal
MV-D06C-01,2016-07-21 14:00:00,3.45,Vazão,l/s,normal
MV-D06C-03,2016-07-21 14:00:00,0.00573,Vazão,m3/s,normal
MV-D06C-03,2016-07-21 14:00:00,343.61,Vazão,l/min,normal
MV-D06C-04,2016-07-21 14:00:00,0.00023,Vazão,m3/s,normal
MV-D06C-04,2016-07-21 14:00:00,0.23,Vazão,l/s,normal
MV-D06C-03,2016-07-21 14:00:00,5.73,Vazão,l/s,normal
MV-D06C-04,2016-07-21 14:00:00,13.66,Vazão,l/min,normal
MV-D06C-01,2016-07-21 14:00:00,207.0,Vazão,l/min,normal
MV-D06C-01,2016-07-21 14:00:00,0.00345,Vazão,m3/s,normal
PZ-D06C-05,2016-07-22 07:45:00,63.88,Cota Piezométrica,m,normal
PZ-D06C-02,2016-07-22 07:45:00,10.24,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2016-07-22 07:45:00,85.17,Cota Piezométrica,m,normal
PZ-D06C-01,2016-07-22 07:45:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-04,2016-07-22 07:45:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-03,2016-07-22 07:45:00,81.9,Cota Piezométrica,m,normal
PZ-D06C-05,2016-07-22 07:45:00,13.61,Carga Piezométrica,m.c.a,normal
PZ-D06C-06,2016-07-22 07:45:00,60.31,Cota Piezométrica,m,normal
PZ-D06C-06,2016-07-22 07:45:00,0.59,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2016-07-22 07:45:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2016-07-22 07:45:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-03,2016-07-22 07:45:00,7.01,Carga Piezométrica,m.c.a,normal
MV-D06C-01,2016-07-22 08:00:00,212.87,Vazão,l/min,normal
MV-D06C-01,2016-07-22 08:00:00,3.55,Vazão,l/s,normal
PZ-D06C-10,2016-07-22 08:00:00,50.23,Cota Piezométrica,m,normal
PZ-D06C-26,2016-07-22 08:00:00,52.6,Cota Piezométrica,m,normal
PZ-D06C-24,2016-07-22 08:00:00,50.8,Cota Piezométrica,m,normal
MV-D06C-04,2016-07-22 08:00:00,0.23,Vazão,l/s,normal
PZ-D06C-24,2016-07-22 08:00:00,7.8,Carga Piezométrica,m.c.a,normal
MV-D06C-04,2016-07-22 08:00:00,0.00023,Vazão,m3/s,normal
MV-D06C-01,2016-07-22 08:00:00,0.00355,Vazão,m3/s,normal
PZ-D06C-22,2016-07-22 08:00:00,64.68,Cota Piezométrica,m,normal
PZ-D06C-22,2016-07-22 08:00:00,8.88,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2016-07-22 08:00:00,9.3,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2016-07-22 08:00:00,59.19,Cota Piezométrica,m,normal
PZ-D06C-21,2016-07-22 08:00:00,77.24,Cota Piezométrica,m,normal
PZ-D06C-26,2016-07-22 08:00:00,4.72,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2016-07-22 08:00:00,61.29,Cota Piezométrica,m,normal
PZ-D06C-07,2016-07-22 08:00:00,11.45,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2016-07-22 08:00:00,49.71,Cota Piezométrica,m,normal
PZ-D06C-27,2016-07-22 08:00:00,44.2,Cota Piezométrica,m,normal
PZ-D06C-25,2016-07-22 08:00:00,61.0,Cota Piezométrica,m,normal
PZ-D06C-25,2016-07-22 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2016-07-22 08:00:00,22.6,Carga Piezométrica,m.c.a,normal
PZ-D06C-27,2016-07-22 08:00:00,12.27,Carga Piezométrica,m.c.a,normal
MV-D06C-03,2016-07-22 08:00:00,351.55,Vazão,l/min,normal
PZ-D06C-20,2016-07-22 08:00:00,83.1,Cota Piezométrica,m,normal
PZ-D06C-29,2016-07-22 08:00:00,49.52,Cota Piezométrica,m,normal
PZ-D06C-11,2016-07-22 08:00:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-29,2016-07-22 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2016-07-22 08:00:00,10.91,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2016-07-22 08:00:00,12.1,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2016-07-22 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
MV-D06C-04,2016-07-22 08:00:00,13.66,Vazão,l/min,normal
PZ-D06C-12,2016-07-22 08:00:00,46.65,Cota Piezométrica,m,normal
MV-D06C-03,2016-07-22 08:00:00,5.86,Vazão,l/s,normal
MV-D06C-03,2016-07-22 08:00:00,0.00586,Vazão,m3/s,normal
PZ-D06C-12,2016-07-22 08:00:00,14.99,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2016-07-22 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2016-07-22 08:00:00,7.82,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2016-07-22 08:00:00,61.92,Cota Piezométrica,m,normal
PZ-D06C-21,2016-07-22 08:00:00,12.29,Carga Piezométrica,m.c.a,normal
PZ-D06C-09,2016-07-22 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-09,2016-07-22 08:00:00,45.91,Cota Piezométrica,m,normal
PZ-D06C-19,2016-07-22 08:00:00,45.25,Cota Piezométrica,m,normal
PZ-D06C-15,2016-07-22 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-13,2016-07-22 09:00:00,39.35,Cota Piezométrica,m,normal
PZ-D06C-13,2016-07-22 09:00:00,9.77,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2016-07-22 09:00:00,9.35,Carga Piezométrica,m.c.a,normal
PZ-D06C-16,2016-07-22 09:00:00,53.05,Cota Piezométrica,m,normal
PZ-D06C-14,2016-07-22 09:00:00,38.17,Cota Piezométrica,m,normal
PZ-D06C-15,2016-07-22 09:00:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-16,2016-07-22 09:00:00,7.95,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2016-07-22 09:00:00,55.16,Cota Piezométrica,m,normal
PZ-D06C-17,2016-07-22 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
MV-D06C-04,2016-07-23 10:45:00,24.66,Vazão,l/min,normal
MV-D06C-01,2016-07-23 10:45:00,0.00365,Vazão,m3/s,normal
MV-D06C-04,2016-07-23 10:45:00,0.00041,Vazão,m3/s,normal
MV-D06C-03,2016-07-23 10:45:00,5.6,Vazão,l/s,normal
MV-D06C-01,2016-07-23 10:45:00,218.83,Vazão,l/min,normal
MV-D06C-03,2016-07-23 10:45:00,0.0056,Vazão,m3/s,normal
MV-D06C-03,2016-07-23 10:45:00,335.79,Vazão,l/min,normal
MV-D06C-04,2016-07-23 10:45:00,0.41,Vazão,l/s,normal
MV-D06C-01,2016-07-23 10:45:00,3.65,Vazão,l/s,normal
MV-D06C-01,2016-07-25 09:00:00,0.00355,Vazão,m3/s,normal
MV-D06C-03,2016-07-25 09:00:00,5.6,Vazão,l/s,normal
MV-D06C-04,2016-07-25 09:00:00,0.00023,Vazão,m3/s,normal
MV-D06C-03,2016-07-25 09:00:00,335.79,Vazão,l/min,normal
MV-D06C-01,2016-07-25 09:00:00,212.87,Vazão,l/min,normal
MV-D06C-04,2016-07-25 09:00:00,13.66,Vazão,l/min,normal
MV-D06C-01,2016-07-25 09:00:00,3.55,Vazão,l/s,normal
MV-D06C-03,2016-07-25 09:00:00,0.0056,Vazão,m3/s,normal
MV-D06C-04,2016-07-25 09:00:00,0.23,Vazão,l/s,normal
PZ-D06C-12,2016-07-26 07:50:00,14.95,Carga Piezométrica,m.c.a,normal
PZ-D06C-03,2016-07-26 07:50:00,6.99,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2016-07-26 07:50:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-03,2016-07-26 07:50:00,81.88,Cota Piezométrica,m,normal
PZ-D06C-11,2016-07-26 07:50:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2016-07-26 07:50:00,61.31,Cota Piezométrica,m,normal
PZ-D06C-09,2016-07-26 07:50:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2016-07-26 07:50:00,11.47,Carga Piezométrica,m.c.a,normal
PZ-D06C-09,2016-07-26 07:50:00,45.91,Cota Piezométrica,m,normal
PZ-D06C-06,2016-07-26 07:50:00,60.31,Cota Piezométrica,m,normal
PZ-D06C-06,2016-07-26 07:50:00,0.59,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2016-07-26 07:50:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-05,2016-07-26 07:50:00,13.63,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2016-07-26 07:50:00,10.22,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2016-07-26 07:50:00,59.19,Cota Piezométrica,m,normal
PZ-D06C-02,2016-07-26 07:50:00,85.15,Cota Piezométrica,m,normal
PZ-D06C-08,2016-07-26 07:50:00,9.3,Carga Piezométrica,m.c.a,normal
PZ-D06C-12,2016-07-26 07:50:00,46.61,Cota Piezométrica,m,normal
PZ-D06C-10,2016-07-26 07:50:00,50.68,Cota Piezométrica,m,normal
PZ-D06C-04,2016-07-26 07:50:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2016-07-26 07:50:00,23.05,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2016-07-26 07:50:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-05,2016-07-26 07:50:00,63.9,Cota Piezométrica,m,normal
PZ-D06C-01,2016-07-26 07:50:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-27,2016-07-26 08:00:00,12.29,Carga Piezométrica,m.c.a,normal
PZ-D06C-16,2016-07-26 08:00:00,7.96,Carga Piezométrica,m.c.a,normal
PZ-D06C-13,2016-07-26 08:00:00,9.75,Carga Piezométrica,m.c.a,normal
PZ-D06C-13,2016-07-26 08:00:00,39.33,Cota Piezométrica,m,normal
PZ-D06C-16,2016-07-26 08:00:00,53.06,Cota Piezométrica,m,normal
PZ-D06C-26,2016-07-26 08:00:00,4.69,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2016-07-26 08:00:00,38.16,Cota Piezométrica,m,normal
PZ-D06C-24,2016-07-26 08:00:00,7.84,Carga Piezométrica,m.c.a,normal
PZ-D06C-27,2016-07-26 08:00:00,44.22,Cota Piezométrica,m,normal
PZ-D06C-21,2016-07-26 08:00:00,12.27,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2016-07-26 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-25,2016-07-26 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-26,2016-07-26 08:00:00,52.57,Cota Piezométrica,m,normal
PZ-D06C-15,2016-07-26 08:00:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-14,2016-07-26 08:00:00,9.34,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2016-07-26 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-24,2016-07-26 08:00:00,50.84,Cota Piezométrica,m,normal
PZ-D06C-23,2016-07-26 08:00:00,7.74,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2016-07-26 08:00:00,49.63,Cota Piezométrica,m,normal
PZ-D06C-28,2016-07-26 08:00:00,12.09,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2016-07-26 08:00:00,61.91,Cota Piezométrica,m,normal
PZ-D06C-25,2016-07-26 08:00:00,61.0,Cota Piezométrica,m,normal
PZ-D06C-20,2016-07-26 08:00:00,83.08,Cota Piezométrica,m,normal
PZ-D06C-19,2016-07-26 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2016-07-26 08:00:00,45.25,Cota Piezométrica,m,normal
PZ-D06C-20,2016-07-26 08:00:00,10.89,Carga Piezométrica,m.c.a,normal
PZ-D06C-29,2016-07-26 08:00:00,49.52,Cota Piezométrica,m,normal
PZ-D06C-29,2016-07-26 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-21,2016-07-26 08:00:00,77.22,Cota Piezométrica,m,normal
PZ-D06C-22,2016-07-26 08:00:00,8.86,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2016-07-26 08:00:00,55.16,Cota Piezométrica,m,normal
PZ-D06C-22,2016-07-26 08:00:00,64.66,Cota Piezométrica,m,normal
MV-D06C-04,2016-07-26 08:30:00,0.00023,Vazão,m3/s,normal
MV-D06C-04,2016-07-26 08:30:00,0.23,Vazão,l/s,normal
MV-D06C-04,2016-07-26 08:30:00,13.66,Vazão,l/min,normal
MV-D06C-01,2016-07-26 08:30:00,212.87,Vazão,l/min,normal
MV-D06C-03,2016-07-26 08:30:00,351.55,Vazão,l/min,normal
MV-D06C-03,2016-07-26 08:30:00,0.00586,Vazão,m3/s,normal
MV-D06C-03,2016-07-26 08:30:00,5.86,Vazão,l/s,normal
MV-D06C-01,2016-07-26 08:30:00,3.55,Vazão,l/s,normal
MV-D06C-01,2016-07-26 08:30:00,0.00355,Vazão,m3/s,normal
MNA-SM-7541 (S),2016-07-26 14:00:00,92.53,Cota do NA,m,normal
MNA-SM-7540 (S),2016-07-26 14:00:00,129.21,Cota do NA,m,normal
